age	len
3	37
5	51
4	51
3	37
3	35
3	37
8	67
6	59
2	27
6	63
4	45
4	52
4	52
9	70
4	45
4	47
4	50
5	66
7	64
6	66
4	46
4	43
4	46
6	64
2	28
2	24
2	26
4	45
2	27
2	30
7	59
5	40
5	49
4	45
6	52
4	42
5	55
4	44
4	43
2	24
2	26
4	43
3	44
7	51
4	41
4	42
4	44
6	61
4	47
4	51
2	41
3	30
2	28
2	26
2	26
4	51
2	27
2	26
3	40
3	42
4	48
5	61
7	71
4	54
1	15
4	56
5	62
5	56
3	41
3	45
2	28
2	31
2	32
2	32
4	51
2	26
2	27
3	36
4	54
1	15
1	16
1	16
2	29
4	48
2	31
2	26
3	32
4	46
2	29
3	48
3	38
1	15
1	16
1	15
2	29
2	31
3	49
3	45
3	44
3	39
2	35
3	44
3	39
4	54
8	75
1	15
2	29
3	44
2	33
2	32
2	36
2	30
3	39
2	28
2	33
1	19
2	29
2	31
2	30
2	31
2	26
2	31
1	28
2	28
2	31
2	33
3	28
2	27
2	31
2	28
3	45
2	29
2	30
3	42
2	26
2	32
2	26
2	29
2	29
2	29
2	30
2	32
2	28
2	30
3	39
2	29
2	32
3	40
3	46
3	43
3	48
4	45
4	50
6	62
1	15
2	26
2	29
3	42
2	28
2	31
3	41
2	27
2	31
2	26
2	26
3	39
3	37
4	50
2	33
1	16
4	49
2	31
3	47
3	48
6	54
5	50
5	49
5	49
6	50
5	56
6	67
6	53
14	76
4	48
6	55
8	60
6	56
5	51
4	46
4	48
6	61
5	52
5	55
1	14
1	12
5	49
6	58
6	55
6	54
5	46
5	52
6	52
5	44
5	48
4	48
6	55
6	58
6	47
6	63
5	54
8	57
6	51
6	54
6	54
1	15
6	62
5	50
4	43
6	52
6	49
1	17
1	16
1	16
5	52
3	37
6	66
8	64
11	60
4	44
5	50
6	58
6	55
5	52
7	66
1	14
5	49
1	14
1	14
1	16
1	16
5	50
12	66
7	71
4	39
6	58
7	60
6	55
7	66
7	59
4	48
4	49
4	39
5	49
6	54
7	53
6	54
7	62
6	62
6	52
6	53
8	68
7	60
8	65
5	54
8	63
8	54
5	50
8	65
4	54
4	43
3	41
1	16
1	16
7	65
3	38
6	62
8	53
6	54
6	59
5	50
7	60
8	68
7	57
11	69
4	46
6	61
6	59
7	58
6	54
4	44
4	47
1	18
1	19
1	15
1	15
1	17
1	16
1	16
1	15
1	17
1	16
1	16
1	16
1	17
7	64
7	63
8	72
5	57
5	50
8	65
1	15
1	16
1	18
1	18
1	18
1	17
1	15
1	15
1	17
1	17
1	16
1	17
1	15
1	16
1	17
1	16
1	16
1	17
1	16
1	17
1	16
1	16
1	15
1	16
1	16
1	16
1	17
7	54
6	48
6	55
8	58
1	16
1	14
1	16
1	17
1	14
1	19
4	49
7	67
5	54
5	53
8	61
8	74
4	47
4	47
4	43
5	56
4	50
5	55
4	46
4	51
4	45
4	48
4	41
4	49
5	54
4	43
5	56
4	45
4	42
4	44
7	59
7	56
4	45
7	68
4	46
4	48
7	62
6	49
1	19
1	18
1	18
1	20
6	59
6	49
6	48
6	49
1	17
1	17
1	17
1	17
1	17
1	17
1	17
1	15
1	16
1	17
1	17
1	17
1	17
1	17
1	17
1	16
1	17
4	45
8	57
6	48
6	49
5	45
5	51
4	47
4	43
4	45
4	41
4	41
6	56
1	20
1	18
4	40
1	16
1	16
1	16
3	37
4	41
2	34
4	46
4	43
1	18
4	46
4	50
7	70
1	16
1	13
1	15
4	42
5	50
4	43
5	52
4	46
6	62
1	16
6	53
6	63
6	57
6	54
6	53
7	58
1	18
6	62
5	47
4	45
1	15
1	14
1	16
1	16
1	17
1	19
1	20
1	18
8	58
1	16
1	16
1	17
1	17
1	16
1	13
1	17
1	17
1	16
1	16
1	16
1	17
6	62
6	67
5	50
8	61
6	54
2	32
4	47
4	46
4	47
5	53
5	46
6	59
6	59
5	44
6	56
6	52
1	14
1	15
1	15
1	17
1	16
1	16
1	16
1	15
1	13
1	17
4	48
3	39
4	44
4	43
3	38
4	38
4	44
4	44
6	58
4	43
1	16
1	17
1	17
6	52
4	44
5	55
4	44
6	48
5	40
1	16
1	15
1	14
1	16
1	17
1	17
1	14
4	40
4	44
4	42
4	47
7	67
1	17
1	16
1	15
1	17
4	45
5	51
4	45
6	58
6	59
4	54
4	50
3	46
4	47
7	54
3	38
5	51
4	46
1	18
3	44
4	52
6	55
1	17
4	45
4	50
4	45
4	48
4	45
6	47
4	45
4	48
3	34
4	48
2	25
3	39
3	37
4	43
4	42
2	27
3	43
2	20
2	30
3	35
5	58
4	55
5	55
1	12
1	16
4	48
4	46
3	39
3	43
4	46
3	39
2	34
4	50
4	50
4	50
4	46
4	54
4	46
4	51
6	56
3	46
4	53
4	44
4	54
4	50
3	44
4	48
4	46
5	52
5	56
4	48
4	52
4	52
4	50
4	51
3	39
5	52
4	44
5	51
4	49
4	48
4	43
3	44
3	34
5	61
4	49
4	48
4	52
6	51
4	55
4	52
4	47
4	49
3	43
4	48
4	34
4	48
5	53
4	46
2	35
3	42
4	51
3	43
5	52
4	50
4	51
4	46
4	48
5	52
7	62
5	51
3	43
3	42
4	52
5	43
4	39
4	52
3	42
2	37
4	46
4	50
3	44
5	57
5	56
4	48
5	50
4	47
5	54
5	55
4	50
4	49
4	52
4	51
4	53
4	49
4	44
4	42
5	54
5	54
4	43
4	50
1	14
3	44
4	45
3	43
2	32
3	43
5	56
3	39
4	41
4	47
4	43
4	43
3	41
4	48
3	41
3	42
3	40
5	49
3	46
3	40
4	44
1	17
2	28
4	40
3	42
3	40
6	38
6	49
10	56
5	50
4	34
8	54
4	52
4	51
4	50
7	59
7	73
6	58
12	80
6	66
8	71
6	61
8	65
6	62
6	51
8	79
6	57
6	62
6	57
8	78
12	77
9	66
8	62
4	60
8	55
7	67
1	17
7	62
8	56
6	55
8	56
8	67
8	60
8	53
8	62
8	67
8	65
3	43
3	48
2	36
6	53
2	33
3	46
8	58
7	55
9	66
3	47
6	67
3	42
3	41
7	58
6	67
3	49
2	30
2	29
2	30
2	29
3	46
9	81
2	32
2	32
2	28
3	41
2	31
4	48
3	40
3	41
2	29
3	43
8	70
3	42
3	46
7	58
7	63
2	27
2	29
2	31
2	30
2	31
2	28
7	65
6	44
2	29
1	17
3	34
3	42
11	72
9	80
8	82
3	37
11	65
11	73
7	57
6	72
5	60
5	55
8	64
8	57
6	50
3	43
4	44
9	66
8	60
8	56
4	49
4	51
3	46
7	58
6	59
5	60
3	45
8	73
7	57
3	42
8	75
9	71
3	43
3	38
8	60
6	63
5	70
7	72
3	43
6	61
7	59
4	52
5	65
6	56
3	37
8	59
4	50
6	60
2	26
6	49
9	73
8	65
5	58
6	58
8	70
7	68
8	68
8	74
6	55
8	55
2	30
2	30
2	31
2	30
2	29
2	34
2	30
2	36
2	30
2	32
2	30
3	41
8	62
2	32
2	31
2	28
2	29
2	29
2	31
2	30
2	31
2	30
2	31
2	31
2	28
2	29
1	19
3	40
3	40
3	43
8	55
3	39
4	45
4	46
5	54
5	56
7	60
7	65
4	52
2	27
7	63
4	45
7	67
4	41
8	69
3	39
3	43
8	86
12	64
8	85
4	49
5	59
3	40
4	49
3	44
4	51
7	73
7	77
3	35
3	51
2	31
3	38
8	78
8	71
9	81
8	64
4	47
2	28
3	45
3	37
7	63
5	69
3	42
3	45
5	51
5	58
3	37
3	44
3	41
3	39
3	38
4	53
7	56
6	76
5	57
7	61
4	47
2	27
2	25
2	27
2	28
2	28
3	35
3	33
5	43
1	17
7	75
7	49
4	50
4	44
7	58
4	56
8	61
6	55
4	47
4	45
3	40
4	49
5	53
8	47
3	42
2	28
3	43
2	30
8	66
4	53
2	22
2	25
2	25
3	40
5	60
2	27
7	54
4	46
7	63
8	77
10	70
8	79
8	67
4	55
1	15
1	14
1	15
1	12
1	14
8	59
5	49
8	69
7	56
11	66
3	37
4	54
4	54
3	38
6	69
2	30
1	19
2	24
7	62
7	68
2	29
2	29
2	30
3	40
2	28
4	52
6	62
4	46
5	62
6	58
4	51
4	55
5	54
8	69
5	63
6	60
4	51
7	72
2	29
2	31
3	42
7	62
4	47
1	18
2	27
3	43
1	15
1	13
2	25
2	27
3	41
3	44
3	42
1	14
1	14
3	46
5	61
8	67
5	49
8	63
1	21
7	65
7	55
8	70
7	72
3	40
3	45
4	49
3	40
4	50
3	39
10	67
7	60
8	65
3	43
3	40
2	33
3	41
3	41
3	41
5	53
8	67
2	31
3	39
2	28
3	37
8	67
2	29
8	67
8	59
8	73
9	62
2	29
2	31
2	30
3	37
3	42
6	64
6	51
8	61
6	51
8	75
12	77
7	78
9	72
9	73
7	70
6	68
2	35
5	54
6	58
4	51
5	59
5	64
2	36
4	52
4	59
2	28
2	32
2	30
2	31
3	45
4	55
8	75
6	52
4	48
2	34
2	38
3	36
6	59
5	58
5	56
5	55
3	38
2	33
3	47
6	57
5	55
4	58
4	56
4	56
4	58
3	45
7	53
6	60
6	59
12	65
7	59
6	54
4	57
4	53
5	56
5	67
8	54
6	59
5	64
10	66
6	70
6	69
6	64
5	60
5	54
7	66
5	58
4	54
6	57
8	65
9	71
5	62
5	54
7	68
6	57
2	30
2	31
2	36
2	33
5	64
5	67
7	68
5	58
8	58
8	64
5	55
6	59
9	66
4	54
11	68
6	58
5	54
8	68
7	64
3	41
2	29
2	27
2	31
3	35
2	27
2	27
2	30
2	31
3	35
4	50
4	53
6	62
6	57
6	57
5	60
1	17
2	29
2	31
2	32
3	37
2	32
2	31
3	38
2	30
2	30
5	60
5	50
5	58
2	27
3	35
2	29
2	27
3	40
2	28
3	38
4	52
5	52
4	57
5	41
5	53
1	15
1	14
1	15
1	17
4	55
5	57
5	60
6	62
4	52
1	15
1	17
1	15
1	16
3	40
4	48
4	57
4	52
1	14
2	38
2	30
6	56
5	59
1	17
2	30
3	50
2	32
2	34
3	48
1	16
1	16
2	36
2	33
2	34
1	17
1	15
2	29
2	30
2	31
2	35
1	17
2	25
1	14
1	17
1	17
1	15
3	48
3	46
5	62
4	54
1	15
2	28
2	31
2	29
3	41
1	13
2	29
3	37
2	27
4	49
1	15
3	38
4	45
6	58
4	51
5	53
1	15
2	29
4	50
3	42
4	52
4	52
4	50
3	40
2	36
3	44
4	53
3	50
5	54
4	50
2	28
2	31
2	29
2	34
2	31
3	43
3	47
2	31
2	33
4	47
2	27
2	31
3	36
3	43
4	45
3	41
4	44
3	39
4	50
4	47
3	43
2	20
3	40
3	42
4	51
4	52
4	56
4	50
5	50
5	56
4	52
3	46
4	50
4	52
4	57
3	37
4	55
5	47
4	47
3	47
5	50
3	42
5	62
3	40
3	40
5	54
4	49
4	52
3	45
3	43
3	44
3	38
4	46
4	47
3	38
4	47
5	50
6	52
4	50
4	48
5	53
4	45
5	53
4	50
4	50
4	49
4	53
5	52
5	48
4	50
4	45
4	45
7	56
4	52
4	48
4	49
4	48
3	40
2	28
4	50
4	49
3	43
5	57
4	46
4	48
4	49
4	55
5	54
2	25
2	28
4	49
5	52
5	51
3	40
3	41
4	46
2	27
4	50
4	44
4	48
4	51
4	50
4	47
5	53
4	49
4	53
5	60
3	44
4	53
4	49
4	48
2	36
2	26
2	26
2	27
2	29
2	26
2	24
2	29
2	24
2	29
2	24
2	25
3	38
2	27
2	27
3	39
2	25
2	26
2	28
2	24
2	27
2	26
2	28
5	61
4	49
2	26
3	39
3	43
2	24
2	30
1	14
1	14
1	14
1	13
2	21
3	41
2	28
2	27
2	30
6	57
4	47
4	46
3	33
2	29
3	41
3	43
4	43
2	27
3	39
4	43
5	49
4	44
4	46
4	48
4	43
4	44
4	45
5	51
2	24
2	29
2	24
3	42
2	29
5	48
4	47
5	62
5	60
4	50
5	61
5	61
4	46
5	59
5	51
6	58
4	49
5	56
4	46
5	50
5	56
5	51
1	15
1	17
5	50
4	54
4	51
3	41
6	55
4	55
4	44
4	52
7	53
4	51
5	57
10	64
3	42
4	47
5	53
6	64
4	49
5	50
4	44
8	63
7	52
5	50
6	51
7	62
3	37
4	51
5	55
7	63
4	46
5	56
6	62
4	55
7	61
1	18
4	48
5	55
5	51
8	70
9	75
1	16
1	16
3	39
3	35
7	67
7	61
7	67
4	51
7	65
4	44
7	59
9	66
6	63
8	59
1	17
1	14
4	45
4	47
4	45
2	28
3	39
3	39
3	39
3	43
3	40
4	43
4	46
4	45
4	48
6	66
8	71
1	17
4	49
4	46
8	68
6	53
4	45
4	47
11	82
1	17
1	17
1	16
1	18
1	18
1	18
7	60
4	41
1	18
1	20
8	63
7	61
6	58
6	59
8	66
4	42
6	61
7	65
6	65
8	69
8	66
7	69
8	68
4	46
11	76
1	18
1	15
1	18
1	17
9	74
1	17
1	15
1	17
1	17
1	18
1	15
1	16
1	15
1	16
1	16
12	65
1	16
1	16
3	30
3	36
3	36
3	36
3	33
3	35
4	44
3	38
4	46
1	15
1	15
1	17
1	16
1	17
1	17
1	16
1	17
1	17
1	16
1	17
1	17
1	15
2	30
3	34
2	29
3	33
4	42
3	37
3	34
4	41
4	42
4	46
3	37
1	18
1	15
1	16
1	17
1	15
1	16
1	15
1	15
1	16
1	15
1	14
1	15
1	17
1	17
1	18
1	18
3	33
4	51
3	41
12	59
7	67
8	74
1	13
3	47
4	44
4	47
4	49
3	40
4	46
5	56
4	45
7	69
1	17
7	63
5	53
3	39
4	42
1	17
7	64
4	50
6	52
4	45
6	67
8	79
1	13
1	16
1	15
1	17
4	48
4	46
3	37
3	40
5	56
4	48
8	72
7	68
1	14
1	17
1	16
4	47
2	28
4	46
4	51
4	44
1	18
5	59
4	49
4	53
3	42
6	58
7	64
8	64
4	48
7	69
8	56
1	17
1	17
1	15
1	16
7	70
6	68
3	40
3	40
3	42
3	40
3	39
3	39
3	37
3	43
3	41
3	39
3	39
3	43
4	47
3	42
6	58
3	37
8	62
8	71
1	16
1	14
1	16
1	14
1	15
1	14
1	16
1	14
1	16
1	15
1	16
1	15
1	16
1	14
3	42
4	49
4	51
7	66
4	51
8	62
4	48
7	60
6	51
6	64
6	68
4	48
8	61
4	51
7	70
8	72
1	15
3	43
8	66
7	73
7	71
5	59
4	48
4	50
4	46
3	44
4	49
4	50
5	59
4	49
6	63
1	15
1	16
1	16
1	20
1	21
1	21
1	16
1	15
1	17
1	16
1	16
1	16
1	17
3	39
3	41
2	28
2	31
3	35
4	38
3	38
7	50
1	20
3	38
3	39
4	37
3	38
4	45
5	61
4	45
7	57
6	47
4	46
5	49
4	46
4	50
5	45
4	42
3	38
4	48
4	44
4	43
4	40
4	44
3	38
4	44
4	43
4	45
5	54
3	38
4	53
7	71
4	51
4	45
4	51
4	51
4	48
5	59
6	51
9	60
6	61
6	57
6	51
6	59
8	71
6	60
6	61
6	54
6	54
6	55
8	59
4	48
7	63
4	48
4	45
5	61
1	15
4	47
3	39
3	41
5	58
8	53
7	68
1	15
1	16
1	14
6	62
4	52
4	45
4	52
3	40
4	54
7	66
6	52
6	69
6	51
8	64
6	60
4	43
8	68
8	70
7	69
8	72
7	70
6	66
7	65
7	72
7	67
1	16
1	17
1	15
1	17
4	48
6	55
7	60
6	55
6	56
7	66
7	67
1	15
1	16
1	16
1	15
1	16
1	16
1	15
1	16
1	14
1	17
1	17
1	15
1	18
2	25
1	20
2	29
2	28
3	35
3	36
3	37
3	41
3	38
3	37
3	32
4	45
1	16
1	17
1	15
1	16
1	17
1	16
1	15
1	15
3	38
3	40
7	57
6	60
8	70
3	32
3	43
4	48
4	46
5	47
11	78
11	82
1	16
1	17
1	15
1	17
1	15
1	15
1	15
1	15
1	17
4	45
4	41
3	37
3	38
4	49
4	47
4	47
4	49
4	50
7	64
7	64
1	15
1	14
1	14
1	14
4	45
3	42
5	44
3	38
3	37
3	40
3	39
3	39
4	42
4	47
4	44
4	49
1	15
6	59
3	37
7	63
12	67
3	43
8	67
8	82
11	70
5	60
6	62
8	72
3	42
5	61
5	56
8	57
6	58
4	54
3	37
4	39
5	54
5	52
5	49
5	54
5	52
5	53
5	47
5	56
2	26
3	38
3	36
5	54
2	25
2	26
2	26
2	28
5	59
5	49
2	21
4	39
5	58
2	25
4	44
4	49
5	49
5	51
7	63
4	44
5	54
5	54
4	42
5	56
5	58
5	55
5	57
9	72
5	55
2	25
5	54
5	59
5	55
5	49
4	48
4	44
5	51
5	60
2	21
2	26
8	71
5	58
5	56
5	49
5	50
5	54
4	43
4	40
4	59
5	59
5	51
5	54
5	51
1	13
4	42
5	55
4	46
4	47
4	44
5	56
5	52
5	60
5	49
4	45
5	57
5	51
5	54
6	59
5	52
5	54
4	46
5	54
8	71
4	46
5	56
8	62
4	48
5	55
4	47
5	61
5	48
5	50
9	64
5	49
5	52
5	55
5	55
5	53
5	54
5	48
7	66
5	59
5	51
4	45
4	47
5	61
1	12
1	14
1	20
1	19
2	25
5	52
4	54
4	50
5	59
5	56
3	37
4	52
2	25
3	34
3	37
4	44
2	28
1	15
1	18
1	18
2	26
3	41
3	38
2	30
4	51
5	59
7	68
6	64
3	34
3	39
2	30
3	43
2	29
3	44
3	42
3	42
3	44
3	46
3	41
5	56
5	64
4	55
5	58
7	69
5	56
1	14
1	15
1	16
5	67
12	66
4	52
5	56
1	15
1	17
2	24
2	29
2	29
3	47
3	48
3	48
3	47
3	46
1	14
1	17
3	42
5	63
5	64
7	67
8	66
5	59
4	54
6	68
4	52
5	63
6	64
3	44
2	29
4	55
3	46
5	60
3	45
3	48
5	66
7	69
2	30
2	30
5	58
9	77
3	42
3	46
4	65
3	46
1	18
2	31
2	30
2	30
2	26
2	31
2	34
3	44
3	45
1	17
5	51
5	59
3	45
3	45
2	30
5	53
5	54
3	41
5	61
3	42
2	30
5	57
3	44
5	56
3	41
4	66
3	42
5	61
4	55
9	75
5	61
6	68
7	81
9	68
5	55
5	64
8	74
8	68
5	56
11	77
7	71
6	71
6	65
11	82
7	59
9	68
8	68
8	74
10	73
8	67
4	49
3	37
2	30
3	39
3	38
3	39
2	30
3	39
2	30
2	29
3	38
3	42
2	29
3	35
2	30
2	28
2	30
3	37
3	43
2	28
4	53
6	65
3	39
3	38
5	64
4	48
2	31
2	28
2	30
2	30
2	31
3	36
2	31
2	30
3	44
3	37
2	28
2	29
2	30
2	33
2	28
3	39
3	43
3	46
4	44
2	29
4	41
3	39
4	51
3	35
5	51
4	50
5	60
4	44
3	44
3	44
3	40
3	42
2	30
3	41
2	30
2	33
3	42
3	40
4	47
5	51
4	40
3	49
6	61
3	41
3	43
2	26
2	27
3	42
1	17
1	15
1	16
1	15
1	17
1	16
1	15
2	29
3	39
4	49
5	69
3	42
4	48
5	54
1	17
1	15
1	16
2	30
3	35
2	31
2	29
3	41
2	29
3	35
3	38
2	30
2	31
2	31
2	29
3	37
3	39
6	63
3	36
4	41
4	42
7	66
4	57
5	54
3	39
2	28
3	41
3	46
3	46
3	41
3	40
5	59
4	50
3	34
4	46
2	29
4	46
4	53
4	54
4	51
2	31
4	51
6	66
4	49
5	64
4	51
4	49
3	41
7	67
4	48
5	57
6	58
4	47
4	50
6	63
6	54
4	49
5	56
6	50
3	41
4	44
3	37
3	34
4	45
3	40
4	48
2	27
3	38
4	47
5	55
4	44
5	49
3	39
5	51
6	69
5	50
2	33
3	40
2	33
3	41
4	46
3	40
4	50
5	50
6	68
5	55
4	53
5	48
3	37
5	50
5	57
5	52
5	47
8	61
3	37
3	37
4	47
5	56
4	49
4	47
8	71
5	53
5	56
5	50
5	57
5	50
3	35
5	53
4	47
5	49
5	51
3	39
3	38
5	51
5	55
6	69
3	34
2	26
3	32
2	24
2	29
2	28
3	38
2	27
2	27
3	38
3	35
2	27
3	35
2	26
3	34
2	28
3	40
5	52
2	23
3	33
3	36
3	36
5	46
5	52
5	46
5	48
5	56
5	47
4	51
5	47
5	50
2	29
3	39
3	41
3	41
4	44
4	50
6	58
6	72
4	52
6	58
5	63
3	36
5	65
7	75
10	62
4	57
4	45
7	64
9	67
2	27
6	64
7	75
4	45
5	62
4	55
5	57
8	62
4	47
11	73
6	64
9	78
6	74
11	77
7	59
4	51
3	36
5	65
6	64
6	60
5	56
6	63
4	52
2	22
3	33
9	60
7	63
1	15
2	33
4	42
7	78
6	64
1	17
3	40
3	42
3	36
4	40
4	48
2	26
4	36
2	32
3	33
1	15
2	28
3	37
2	28
2	28
3	35
3	35
2	30
2	27
3	35
2	26
2	27
2	28
2	28
2	29
2	27
3	35
3	34
2	28
2	27
2	27
3	37
2	28
3	43
2	28
1	18
1	18
2	28
2	26
4	50
4	48
3	36
4	43
4	50
5	51
4	49
4	44
4	48
9	77
4	42
4	48
3	40
9	65
5	46
3	41
5	50
5	44
1	13
1	15
3	37
2	27
4	51
3	35
4	42
4	51
3	38
3	38
7	49
4	41
2	29
5	48
4	50
4	46
4	48
3	38
4	44
3	40
3	40
6	55
5	48
5	54
5	51
1	15
1	15
2	25
3	40
11	82
4	49
5	54
4	46
4	44
4	44
5	60
1	16
3	38
4	42
7	62
3	37
4	49
4	43
4	48
3	33
3	34
3	36
6	55
4	47
3	37
5	57
6	66
7	71
2	30
3	41
3	37
4	51
4	47
4	49
4	41
2	24
2	24
2	23
2	21
2	21
2	27
3	32
2	28
2	23
5	63
4	49
4	44
9	76
4	45
1	15
1	17
1	15
1	16
1	16
1	15
1	16
2	23
2	25
1	20
3	40
1	18
3	32
1	18
2	30
3	38
4	49
4	44
3	33
4	54
3	34
4	44
1	16
1	16
1	17
1	15
1	17
1	16
1	16
1	16
1	17
1	17
2	25
2	24
2	24
3	31
2	24
3	34
3	39
2	25
3	38
3	41
3	41
9	69
1	16
1	16
1	16
1	15
1	16
1	17
1	17
1	16
1	15
1	15
3	40
3	38
3	47
4	49
3	43
7	60
4	53
7	61
4	61
4	46
4	45
3	42
1	16
5	53
4	53
4	43
5	50
5	48
5	50
5	52
5	49
5	55
5	52
5	57
5	55
5	51
5	53
5	49
8	71
4	45
5	50
5	47
5	55
5	58
5	51
4	44
5	56
4	46
5	45
5	47
4	44
5	53
4	49
4	46
5	54
3	38
2	29
5	50
5	54
4	49
5	63
5	55
3	37
3	36
5	50
2	28
3	39
4	43
4	50
2	27
5	57
5	51
2	27
5	51
4	43
2	26
4	42
4	50
5	58
5	50
2	27
2	28
5	51
2	27
2	27
3	36
5	52
5	58
5	50
5	50
5	49
3	43
2	28
4	46
3	39
2	30
4	43
5	52
5	47
5	51
5	48
5	55
4	47
5	51
5	61
2	26
5	56
5	64
5	52
3	39
2	30
5	57
5	52
5	53
5	44
5	50
5	53
5	59
5	50
4	49
4	45
5	50
5	55
5	56
5	56
3	35
2	30
5	47
5	51
5	50
5	57
5	47
5	45
4	44
5	45
4	50
2	29
2	29
2	29
5	55
2	28
3	36
2	27
2	27
2	30
5	53
2	28
3	38
3	38
5	56
5	50
3	43
5	54
4	45
5	55
2	26
2	27
2	26
5	50
2	26
5	57
2	27
2	27
3	39
5	47
2	28
4	41
5	63
2	29
3	35
4	49
3	36
5	53
2	28
2	27
2	29
5	58
5	48
3	38
8	76
4	49
3	38
4	46
5	52
5	49
5	55
5	58
5	50
5	52
5	49
5	54
5	60
5	60
5	54
5	60
5	54
5	57
5	56
5	52
8	74
5	51
5	53
5	54
5	50
5	57
5	53
5	58
5	57
5	46
5	47
5	50
5	57
5	56
5	55
4	46
2	26
4	53
4	51
2	24
3	40
5	53
3	39
4	47
3	35
6	54
4	47
6	55
4	49
4	49
5	58
2	27
5	44
4	50
3	41
3	37
5	51
5	48
4	54
5	53
3	38
4	54
5	50
5	52
5	55
5	45
3	41
5	42
5	49
2	30
2	29
3	44
3	36
5	55
5	57
5	41
5	53
5	54
3	37
2	28
3	36
2	26
2	26
3	39
2	28
2	24
2	26
4	44
4	45
3	40
3	41
3	36
3	38
5	50
1	16
1	17
1	15
1	16
3	37
4	40
4	45
4	50
10	75
4	54
4	47
4	53
4	47
7	59
4	50
3	39
4	46
4	41
5	46
4	45
4	45
4	53
7	60
1	17
1	16
1	17
2	30
3	35
3	37
2	26
4	50
3	40
3	41
4	45
3	37
4	43
4	51
1	15
1	17
1	16
1	15
2	27
2	27
4	44
4	48
1	15
3	42
3	41
3	44
3	39
4	44
3	41
4	52
4	43
3	32
6	64
6	60
4	45
5	48
11	71
13	68
5	59
4	45
1	16
1	17
3	40
3	42
3	44
2	33
3	41
2	26
1	16
1	14
1	16
1	16
1	16
1	17
1	17
2	29
2	31
2	27
2	29
3	40
2	29
3	39
2	28
4	40
3	45
2	33
2	26
2	29
2	30
2	31
2	31
2	28
3	42
6	52
3	40
3	32
4	52
7	61
3	37
9	70
2	30
2	26
2	26
2	27
3	38
3	38
2	29
2	31
2	24
3	37
3	37
3	40
2	27
2	27
2	28
2	29
3	35
3	40
3	34
4	43
3	36
4	49
3	36
3	39
3	37
1	18
2	29
3	38
1	17
1	17
1	17
1	17
1	17
1	17
1	16
1	17
3	42
3	44
3	40
2	31
3	44
3	41
3	37
3	45
3	37
3	38
4	47
4	45
3	40
4	43
3	41
3	37
5	52
3	36
3	42
4	46
3	36
4	46
3	46
3	39
3	45
5	64
6	64
5	63
5	59
9	72
11	70
7	65
6	63
5	51
8	67
2	31
2	30
2	31
2	31
2	28
2	30
2	31
2	28
7	68
3	36
2	30
5	57
2	32
5	48
5	62
3	40
2	31
2	35
6	58
7	65
9	72
7	70
6	54
8	68
6	61
6	62
5	61
8	80
7	60
6	63
7	60
5	71
6	56
4	63
8	74
6	69
4	53
6	56
5	57
4	54
5	52
7	66
5	64
2	28
9	76
7	68
4	48
11	71
8	71
6	61
8	61
6	67
8	66
4	42
3	37
3	40
3	36
3	38
3	37
3	34
3	40
3	38
3	38
2	35
3	40
4	43
5	54
3	37
6	61
3	40
4	50
4	45
2	33
3	38
2	30
3	41
2	29
2	30
2	34
2	36
3	46
3	41
2	29
3	40
4	61
6	58
5	55
7	57
6	60
5	55
3	42
8	72
6	64
6	58
1	16
1	14
1	15
5	57
6	62
4	52
8	59
4	58
5	61
3	52
1	15
5	58
1	16
2	29
5	62
4	53
1	16
1	16
1	17
3	45
3	37
1	18
2	33
2	33
3	40
1	15
1	17
3	42
3	39
3	38
2	30
2	29
2	34
2	33
2	30
3	37
3	41
2	30
3	42
3	41
5	51
4	52
5	54
1	16
1	14
1	14
2	37
2	28
7	72
4	46
5	56
6	60
7	64
6	59
2	34
1	17
7	71
5	60
1	17
5	52
5	47
5	50
5	53
5	49
5	44
3	34
7	58
5	58
5	52
5	49
3	37
5	53
5	56
4	50
5	53
5	55
5	56
5	60
4	49
3	42
5	53
5	46
5	53
5	59
6	65
5	54
5	53
5	56
5	56
4	57
5	59
6	55
5	58
5	56
5	53
5	62
5	51
4	52
6	62
5	52
5	59
5	61
5	67
3	43
5	55
5	53
5	53
5	62
3	42
4	48
5	48
5	57
4	49
4	45
2	27
2	27
5	59
5	59
5	50
2	28
2	30
2	29
2	28
2	28
2	26
2	29
3	44
3	42
3	42
3	42
4	49
4	50
2	26
2	29
1	14
1	14
3	40
5	63
4	46
5	50
2	28
2	22
3	37
3	39
2	26
2	26
3	35
2	30
2	27
5	50
3	38
2	25
3	41
3	35
3	38
5	46
4	38
5	49
5	52
5	52
1	13
4	44
4	51
2	28
2	28
2	27
2	26
5	57
2	29
2	24
2	26
2	27
3	39
2	30
2	27
3	37
2	25
10	59
5	47
1	15
1	17
1	14
2	25
5	57
7	55
5	51
7	72
5	55
5	51
4	49
5	44
5	54
2	27
4	47
8	75
4	47
1	16
1	17
1	16
2	28
2	27
2	25
2	28
2	28
4	55
4	52
4	54
5	54
3	40
5	57
4	52
3	43
5	57
5	58
4	54
4	51
4	48
4	50
7	69
6	59
4	56
4	58
6	65
6	59
4	48
1	14
3	40
4	50
3	45
4	53
3	44
3	43
3	42
3	45
4	48
3	47
2	32
6	64
5	58
5	52
2	25
5	59
1	15
4	52
5	60
5	57
1	12
1	15
4	52
4	51
3	42
3	42
3	42
3	41
